"id","sl.cat","ta.cat","act.cat","northing","easting","date_time"
"emanuel",3,NA,NA,7874266,629303,1558743812
"emanuel",1,3,1,7874288,629327,1558744226
"emanuel",1,6,NA,7874295,629330,1558744681
"emanuel",2,10,4,7874219,629244,1558745078
"emanuel",1,NA,NA,7874222,629312,1558821821
"emanuel",1,3,5,7874223,629342,1558822214
"emanuel",2,5,NA,7874213,629432,1558822649
"emanuel",2,NA,NA,7874215,629614,1558823926
"emanuel",1,NA,5,7874309,629681,1558825202
"emanuel",1,NA,1,7874308,629744,1558826431
"emanuel",2,4,NA,7874215,629742,1558826846
"emanuel",1,7,2,7874185,629765,1558827293
"emanuel",2,3,NA,7874123,629710,1558827695
"emanuel",1,4,NA,7874121,629688,1558828113
"emanuel",1,6,5,7874080,629638,1558828550
"emanuel",2,6,NA,7874018,629602,1558828963
"emanuel",2,4,4,7873977,629508,1558829372
"emanuel",1,6,NA,7873942,629465,1558829799
"emanuel",1,4,4,7873955,629425,1558830245
"emanuel",1,8,3,7873908,629416,1558830623
"emanuel",1,3,NA,7873907,629380,1558831084
"emanuel",1,6,3,7873900,629350,1558831505
"emanuel",2,4,NA,7873957,629275,1558831880
"emanuel",1,3,NA,7873993,629298,1558832327
"emanuel",2,7,4,7874056,629272,1558832724
"emanuel",1,2,NA,7874051,629283,1558833152
"emanuel",1,9,4,7874105,629265,1558833605
"emanuel",1,5,NA,7874153,629262,1558834025
"emanuel",2,NA,NA,7874368,629285,1558906977
"emanuel",2,NA,5,7874588,629524,1558909506
"emanuel",1,10,NA,7874615,629464,1558909926
"emanuel",1,NA,NA,7874737,629612,1558911167
"emanuel",1,8,1,7874750,629616,1558911581
"emanuel",1,9,NA,7874723,629556,1558912026
"emanuel",3,2,NA,7874861,629606,1558912403
"emanuel",2,7,4,7874943,629567,1558912824
"emanuel",1,7,NA,7874940,629534,1558913266
"emanuel",2,5,3,7874980,629445,1558913666
"emanuel",1,8,NA,7874920,629421,1558914100
"emanuel",2,3,NA,7874971,629356,1558914512
"emanuel",1,5,NA,7875040,629325,1558914966
"emanuel",2,NA,NA,7874882,629261,1558916597
"emanuel",1,4,NA,7874863,629215,1558917066
"emanuel",1,6,NA,7874841,629195,1558917448
"emanuel",1,5,4,7874833,629178,1558917882
"emanuel",2,NA,NA,7874183,629182,1558995449
"emanuel",1,NA,5,7873947,629139,1559000943
"emanuel",2,1,NA,7873866,629122,1559001363
"emanuel",2,10,NA,7873941,629172,1559001783
"emanuel",1,NA,3,7873972,629235,1559004273
"emanuel",1,1,NA,7874003,629251,1559004723
"emanuel",1,7,NA,7874051,629229,1559005111
"emanuel",1,5,4,7874115,629230,1559005521
"emanuel",2,NA,NA,7874175,629348,1559079744
"emanuel",2,6,6,7874150,629469,1559080170
"emanuel",3,6,NA,7874158,629629,1559080606
"emanuel",1,5,NA,7874135,629677,1559081028
"emanuel",2,6,5,7874144,629766,1559081436
"emanuel",2,NA,NA,7874262,630209,1559085213
"emanuel",3,6,6,7874340,630408,1559085651
"emanuel",2,8,NA,7874448,630389,1559086066
"emanuel",3,4,6,7874594,630472,1559086504
"emanuel",2,7,NA,7874669,630462,1559086887
"emanuel",1,5,NA,7874734,630486,1559087307
"emanuel",1,8,3,7874741,630435,1559087716
"emanuel",1,2,NA,7874770,630458,1559088142
"emanuel",2,6,5,7874900,630475,1559088555
"emanuel",2,5,NA,7875005,630496,1559088985
"emanuel",1,4,NA,7875018,630548,1559089400
"emanuel",1,5,3,7875025,630588,1559089845
"emanuel",1,9,NA,7875048,630574,1559090232
"emanuel",2,4,5,7875122,630601,1559090659
"emanuel",3,6,NA,7875294,630619,1559091082
"emanuel",1,5,NA,7875352,630639,1559091501
"emanuel",3,7,6,7875491,630549,1559091912
"emanuel",3,5,NA,7875661,630497,1559092383
"emanuel",3,4,6,7875802,630587,1559092803
"emanuel",1,7,NA,7875837,630583,1559093223
"emanuel",1,4,NA,7875850,630597,1559093636
"emanuel",1,NA,NA,7875862,630537,1559097390
"emanuel",1,1,4,7875852,630554,1559097844
"emanuel",1,3,NA,7875851,630553,1559098264
"emanuel",2,NA,NA,7875931,630566,1559099524
"emanuel",2,10,NA,7875867,630543,1559099931
"emanuel",1,9,NA,7875867,630557,1559100363
"emanuel",1,3,NA,7875862,630557,1559100784
"emanuel",1,NA,NA,7875860,630538,1559105808
"emanuel",1,3,NA,7875890,630495,1559106215
"emanuel",7,10,NA,7875929,630542,1559166978
"emanuel",2,NA,NA,7875922,630750,1559168235
"emanuel",3,7,5,7876075,630712,1559168672
"emanuel",1,5,NA,7876133,630719,1559169085
"emanuel",1,4,NA,7876170,630767,1559169510
"emanuel",1,6,5,7876221,630793,1559169920
"emanuel",2,8,NA,7876242,630709,1559170341
"emanuel",1,5,4,7876280,630664,1559170762
"emanuel",1,7,NA,7876272,630640,1559171186
"emanuel",2,6,NA,7876235,630567,1559171632
"emanuel",1,3,4,7876295,630553,1559172045
"emanuel",2,3,NA,7876322,630627,1559172484
"emanuel",1,6,4,7876330,630633,1559172904
"emanuel",1,5,NA,7876350,630658,1559173324
"emanuel",2,4,NA,7876353,630728,1559173695
"emanuel",2,5,5,7876317,630819,1559174117
"emanuel",3,4,NA,7876172,630854,1559174537
"emanuel",2,6,6,7876081,630952,1559174956
"emanuel",3,4,NA,7875890,630924,1559175383
"emanuel",3,7,6,7875782,631038,1559175844
"emanuel",3,2,NA,7875772,630850,1559176264
"emanuel",2,5,NA,7875780,630760,1559176633
"emanuel",2,5,6,7875847,630655,1559177057
"emanuel",3,8,NA,7875720,630584,1559177484
"emanuel",4,NA,NA,7876108,630507,1559178784
"emanuel",2,NA,NA,7876027,629993,1559254637
"emanuel",1,5,6,7876034,629935,1559255075
"emanuel",2,6,NA,7876031,629826,1559255486
"emanuel",1,3,NA,7876059,629830,1559255912
"emanuel",2,NA,NA,7876468,630004,1559258001
"emanuel",1,NA,2,7876608,630134,1559259276
"emanuel",3,7,NA,7876770,630089,1559259699
"emanuel",3,5,6,7876983,630081,1559260144
"emanuel",2,NA,4,7877038,629984,1559261363
"emanuel",1,4,NA,7877059,630005,1559261811
"emanuel",1,2,NA,7877042,630008,1559262209
"emanuel",2,NA,NA,7877397,629992,1559267277
"emanuel",4,NA,NA,7877487,630397,1559275649
"emanuel",3,5,6,7877474,630602,1559276104
"emanuel",2,NA,6,7877468,630990,1559340629
"emanuel",2,3,NA,7877384,631040,1559341081
"emanuel",3,8,5,7877478,631150,1559341490
"emanuel",3,8,NA,7877588,630997,1559341878
"emanuel",2,5,5,7877653,630915,1559342344
"emanuel",2,6,5,7877675,630806,1559342725
"emanuel",1,6,NA,7877663,630745,1559343178
"emanuel",3,6,5,7877571,630628,1559343553
"emanuel",2,NA,6,7877670,630508,1559344824
"emanuel",2,6,NA,7877697,630376,1559345237
"emanuel",3,2,6,7877816,630478,1559345665
"emanuel",2,5,NA,7877918,630567,1559346085
"emanuel",3,6,NA,7878053,630683,1559346506
"emanuel",3,5,6,7878151,630800,1559346937
"emanuel",1,7,NA,7878209,630797,1559347384
"emanuel",1,3,6,7878211,630859,1559347804
"emanuel",2,3,NA,7878147,630865,1559348188
"emanuel",1,8,NA,7878153,630896,1559348634
"emanuel",2,4,NA,7878095,630961,1559349065
"emanuel",1,8,NA,7878130,630999,1559349459
"emanuel",4,NA,6,7878304,631373,1559351967
"emanuel",4,6,NA,7878513,631547,1559352399
"emanuel",1,NA,NA,7878754,631637,1559353650
"emanuel",2,NA,3,7878964,631695,1559354941
"emanuel",2,NA,NA,7878948,631876,1559425385
"emanuel",2,9,5,7878914,631985,1559425783
"emanuel",2,4,NA,7878815,632023,1559426182
"emanuel",2,4,NA,7878766,631969,1559426595
"emanuel",1,NA,NA,7878723,631910,1559428325
"emanuel",1,10,NA,7878741,631916,1559428703
"emanuel",1,2,NA,7878700,631930,1559429165
"emanuel",2,5,NA,7878592,631919,1559429579
"emanuel",2,8,5,7878568,632044,1559429964
"emanuel",1,8,NA,7878576,632047,1559430406
"emanuel",1,7,NA,7878611,632022,1559430833
"emanuel",1,10,1,7878569,632042,1559431236
"emanuel",1,NA,NA,7878587,632049,1559432488
"emanuel",2,6,3,7878677,632029,1559432941
"emanuel",2,10,2,7878575,632039,1559433328
"emanuel",1,8,NA,7878575,632048,1559433747
"emanuel",1,8,2,7878586,632051,1559434162
"emanuel",1,2,NA,7878568,632058,1559434603
"emanuel",1,1,NA,7878570,632055,1559435009
"emanuel",1,5,1,7878578,632050,1559435429
"emanuel",2,NA,NA,7878610,632118,1559436692
"emanuel",1,9,NA,7878618,632105,1559437108
"emanuel",1,4,4,7878684,632081,1559437532
"emanuel",3,7,NA,7878729,631911,1559437949
"emanuel",2,4,5,7878825,631882,1559438362
"emanuel",2,7,NA,7878869,631815,1559438810
"emanuel",1,1,NA,7878869,631815,1559439203
"emanuel",1,7,2,7878876,631818,1559439622
"emanuel",1,1,NA,7878871,631818,1559440040
"emanuel",1,2,2,7878928,631776,1559440501
"emanuel",1,1,NA,7878877,631814,1559440919
"emanuel",1,NA,NA,7878878,631775,1559442147
"emanuel",2,3,6,7878991,631791,1559442575
"emanuel",1,NA,5,7879016,631654,1559513423
"emanuel",7,2,NA,7879438,631901,1559513885
"emanuel",4,10,6,7879246,631706,1559514302
"emanuel",1,NA,NA,7879228,632051,1559517663
"emanuel",3,8,NA,7879299,632175,1559518052
"emanuel",1,8,4,7879336,632143,1559518462
"emanuel",1,NA,NA,7879455,632109,1559520177
"emanuel",4,NA,NA,7879170,632179,1559521866
"emanuel",2,NA,NA,7879428,632211,1559523080
"emanuel",1,2,5,7879440,632141,1559523541
"emanuel",2,6,6,7879426,632053,1559523951
"emanuel",1,6,NA,7879412,632018,1559524385
"emanuel",1,NA,NA,7879412,632051,1559525617
"emanuel",2,NA,NA,7879163,631918,1559535725
"emanuel",1,2,NA,7879185,631898,1559536137
"emanuel",1,NA,4,7879087,631920,1559599446
"emanuel",2,7,4,7879150,632034,1559599840
"emanuel",2,8,NA,7879239,632012,1559600268
"emanuel",3,1,6,7879101,632051,1559600662
"emanuel",3,9,NA,7879210,632155,1559601073
"emanuel",1,NA,5,7879334,632075,1559602775
"emanuel",7,NA,NA,7879072,632509,1559607399
"emanuel",7,1,NA,7879320,632028,1559607806
"emanuel",1,NA,1,7879203,631931,1559609105
"emanuel",3,NA,6,7879124,631946,1559611165
"emanuel",1,10,NA,7879117,631880,1559611586
"emanuel",1,7,6,7879072,631859,1559612043
"emanuel",1,NA,3,7879117,631909,1559684986
"emanuel",2,5,NA,7879191,631916,1559685401
"emanuel",1,5,NA,7879226,631923,1559685811
"emanuel",1,3,2,7879218,631941,1559686241
"emanuel",1,NA,NA,7879341,632003,1559687924
"emanuel",1,NA,NA,7879304,632079,1559689594
"emanuel",1,9,NA,7879372,632084,1559690019
"emanuel",1,NA,NA,7879114,631858,1559692983
"emanuel",1,2,3,7879140,631848,1559693365
"emanuel",1,NA,NA,7879126,631862,1559771817
"emanuel",1,10,NA,7879063,631879,1559772232
"emanuel",2,NA,4,7879291,632256,1559777694
"emanuel",2,5,NA,7879228,632323,1559778089
"emanuel",2,7,NA,7879231,632414,1559778527
"emanuel",2,NA,5,7879475,632555,1559780644
"emanuel",4,1,NA,7879269,632605,1559781064
"emanuel",2,NA,NA,7879046,632622,1559782324
"emanuel",1,10,1,7879055,632624,1559782744
"emanuel",1,NA,4,7879051,632633,1559783966
"emanuel",1,8,NA,7879052,632629,1559784392
"emanuel",1,7,NA,7879048,632626,1559784811
"emanuel",1,2,3,7879061,632618,1559785254
"emanuel",1,1,NA,7879050,632631,1559785644
"emanuel",1,8,2,7879059,632639,1559786104
"emanuel",2,1,NA,7878944,632582,1559786498
"emanuel",2,2,NA,7879044,632490,1559786911
"emanuel",1,3,NA,7879050,632496,1559787364
"emanuel",1,NA,NA,7879041,632490,1559791125
"emanuel",1,8,NA,7879037,632500,1559791564
"emanuel",4,NA,6,7879340,632534,1559793244
"emanuel",2,NA,NA,7879278,632530,1559862804
"emanuel",5,7,6,7879359,632222,1559863239
"emanuel",2,5,NA,7879404,632115,1559863639
"emanuel",4,6,6,7879487,631891,1559864104
"emanuel",5,9,NA,7879222,631959,1559864492
"emanuel",3,5,NA,7879058,631905,1559864926
"emanuel",3,4,5,7879002,631761,1559865348
"emanuel",3,7,NA,7878865,631726,1559865741
"emanuel",3,6,6,7878681,631781,1559866173
"emanuel",5,6,NA,7878415,631875,1559866583
"emanuel",6,5,NA,7878063,631910,1559866998
"emanuel",4,5,6,7877807,631865,1559867426
"emanuel",3,6,NA,7877633,631859,1559867842
"emanuel",5,7,6,7877524,632120,1559868262
"emanuel",1,4,NA,7877482,632119,1559868701
"emanuel",1,1,1,7877508,632114,1559869144
"emanuel",1,10,NA,7877487,632108,1559869564
"emanuel",4,7,NA,7877349,632253,1559869944
"emanuel",1,3,4,7877294,632213,1559870360
"emanuel",1,9,NA,7877292,632222,1559870788
"emanuel",1,8,NA,7877301,632225,1559871227
"emanuel",2,NA,NA,7877037,632239,1559874143
"emanuel",2,NA,NA,7876490,632188,1559876279
"emanuel",5,6,6,7876215,632238,1559876662
"emanuel",2,5,NA,7876126,632236,1559877074
"emanuel",1,9,NA,7876151,632268,1559877510
"emanuel",2,NA,2,7875859,632263,1559878804
"emanuel",4,NA,6,7875550,631444,1559882121
"emanuel",3,5,NA,7875514,631274,1559882542
"emanuel",3,NA,NA,7875514,630844,1559883828
"emanuel",3,8,6,7875387,630955,1559884231
"emanuel",1,NA,NA,7875204,630834,1559944608
"emanuel",2,NA,NA,7875201,630673,1559945859
"emanuel",1,8,1,7875176,630672,1559946278
"emanuel",1,6,NA,7875132,630695,1559946682
"emanuel",1,4,NA,7875101,630680,1559947093
"emanuel",2,5,4,7875028,630581,1559947518
"emanuel",1,6,NA,7875013,630567,1559947939
"emanuel",1,4,3,7875015,630520,1559948367
"emanuel",1,5,NA,7875026,630482,1559948783
"emanuel",2,7,NA,7874981,630423,1559949222
"emanuel",1,7,4,7874938,630422,1559949650
"emanuel",2,NA,NA,7874788,630344,1559950883
"emanuel",2,10,NA,7874881,630442,1559951291
"emanuel",2,10,5,7874833,630355,1559951721
"emanuel",1,7,NA,7874789,630353,1559952148
"emanuel",1,1,5,7874857,630339,1559952599
"emanuel",1,3,NA,7874866,630359,1559952990
"emanuel",1,7,NA,7874934,630363,1559953400
"emanuel",1,5,NA,7874973,630376,1559953864
"emanuel",1,6,NA,7875011,630385,1559954249
"emanuel",1,6,6,7875072,630397,1559954694
"emanuel",2,6,NA,7875191,630404,1559955124
"emanuel",1,4,NA,7875208,630465,1559955522
"emanuel",2,6,5,7875251,630545,1559955912
"emanuel",3,5,NA,7875283,630690,1559956342
"emanuel",2,6,6,7875340,630803,1559956804
"emanuel",2,5,NA,7875351,630933,1559957215
"emanuel",1,NA,6,7875373,631179,1560030567
"emanuel",2,2,NA,7875264,631239,1560030978
"emanuel",1,6,NA,7875224,631262,1560031405
"emanuel",1,NA,3,7875144,631385,1560032667
"emanuel",2,3,NA,7875038,631423,1560033103
"emanuel",3,4,NA,7874897,631346,1560033534
"emanuel",3,NA,6,7874665,631242,1560034758
"emanuel",2,6,NA,7874554,631193,1560035177
"emanuel",1,7,NA,7874515,631206,1560035614
"emanuel",2,6,5,7874440,631256,1560036023
"emanuel",1,6,NA,7874403,631307,1560036460
"emanuel",1,2,5,7874384,631249,1560036863
"emanuel",2,5,NA,7874377,631144,1560037285
"emanuel",3,7,NA,7874214,631073,1560037701
"emanuel",2,6,4,7874130,631075,1560038116
"emanuel",2,4,NA,7874081,630977,1560038559
"emanuel",1,NA,4,7873945,630793,1560039845
"emanuel",2,6,5,7873884,630700,1560040220
"emanuel",1,5,NA,7873872,630644,1560040659
"emanuel",2,5,4,7873878,630561,1560041105
"emanuel",1,5,NA,7873884,630509,1560041485
"emanuel",3,9,NA,7873753,630570,1560041908
"emanuel",1,3,5,7873714,630512,1560042343
"emanuel",3,NA,NA,7873424,630191,1560044012
"emanuel",2,NA,NA,7872901,629786,1560046985
"emanuel",2,7,4,7872879,629861,1560047395
"emanuel",1,7,NA,7872894,629872,1560047825
"emanuel",1,9,NA,7872891,629839,1560048211
"emanuel",2,NA,NA,7872978,629819,1560052407
"emanuel",2,7,4,7873019,629732,1560052845
"emanuel",1,NA,NA,7873073,629464,1560117815
"emanuel",1,6,3,7873073,629395,1560118252
"emanuel",1,8,NA,7873028,629391,1560118685
"emanuel",1,NA,NA,7873023,629346,1560119906
"emanuel",2,NA,5,7873115,629341,1560121176
"emanuel",1,1,NA,7873102,629338,1560121592
"emanuel",1,10,3,7873109,629345,1560122045
"emanuel",1,5,NA,7873138,629381,1560122462
"emanuel",1,3,NA,7873113,629407,1560122847
"emanuel",1,NA,NA,7873150,629353,1560124102
"emanuel",1,1,2,7873155,629374,1560124523
"emanuel",1,6,NA,7873169,629429,1560124985
"emanuel",2,10,3,7873162,629312,1560125370
"emanuel",1,NA,4,7873111,629374,1560126623
"emanuel",1,NA,NA,7873103,629477,1560127891
"emanuel",1,4,4,7873092,629529,1560128345
"emanuel",1,6,NA,7873090,629594,1560128765
"emanuel",1,NA,2,7873012,629651,1560204640
"emanuel",2,NA,NA,7872938,629527,1560205903
"emanuel",1,8,NA,7872916,629541,1560206297
"emanuel",2,NA,NA,7872850,629357,1560207991
"emanuel",1,8,NA,7872809,629390,1560208405
"emanuel",1,3,5,7872784,629368,1560208822
"emanuel",1,6,NA,7872769,629357,1560209248
"emanuel",1,3,4,7872789,629342,1560209665
"emanuel",1,9,NA,7872782,629342,1560210125
"emanuel",2,NA,NA,7872801,629036,1560211354
"emanuel",2,4,6,7872882,628934,1560211787
"emanuel",1,5,NA,7872945,628907,1560212223
"emanuel",2,NA,5,7873136,629029,1560215119
"emanuel",3,6,NA,7873101,629184,1560215576
"emanuel",3,9,6,7873243,629159,1560215981
"emanuel",1,NA,NA,7873310,629108,1560217681
"emanuel",1,2,5,7873322,629169,1560218069
"emanuel",2,6,NA,7873389,629252,1560218522
"emanuel",1,4,NA,7873379,629273,1560218939
"emanuel",2,5,NA,7873303,629383,1560219361
"emanuel",1,6,NA,7873296,629396,1560219739
"emanuel",1,6,4,7873292,629455,1560220205
"emanuel",2,NA,NA,7872827,629765,1560291443
"emanuel",1,NA,NA,7872885,629838,1560292709
"emanuel",1,8,3,7872887,629857,1560293158
"emanuel",3,NA,NA,7872843,629744,1560294410
"emanuel",2,NA,NA,7872663,629998,1560295686
"emanuel",1,7,5,7872698,630037,1560296068
"emanuel",2,NA,NA,7872566,630508,1560298580
"emanuel",1,6,5,7872519,630539,1560299046
"emanuel",1,NA,5,7872517,630581,1560300306
"emanuel",1,2,NA,7872522,630621,1560300715
"emanuel",3,5,6,7872532,630801,1560301146
"emanuel",2,7,NA,7872609,630836,1560301566
"emanuel",2,NA,NA,7872481,630988,1560302826
"emanuel",4,1,NA,7872336,630845,1560303210
"emanuel",1,NA,NA,7871396,630751,1560315406
"emanuel",1,9,4,7871369,630792,1560315846
"emanuel",3,8,NA,7871501,630867,1560316266
"emanuel",2,5,NA,7871572,630969,1560316658
"emanuel",3,NA,5,7871740,631220,1560318346
"emanuel",3,3,NA,7871622,631320,1560318786
"emanuel",1,4,6,7871603,631316,1560319206
"emanuel",1,8,NA,7871583,631363,1560319593
"emanuel",2,8,NA,7871678,631398,1560320005
"emanuel",3,6,6,7871837,631367,1560320420
"emanuel",4,7,NA,7871995,631165,1560320835
"emanuel",3,6,6,7872017,630978,1560321268
"emanuel",3,3,NA,7872186,630981,1560321689
"emanuel",2,7,NA,7872253,630903,1560322107
"emanuel",1,NA,2,7872373,630836,1560376206
"emanuel",5,NA,NA,7872590,630583,1560380809
"emanuel",6,10,6,7872322,630834,1560381242
"emanuel",3,5,NA,7872210,630933,1560381666
"emanuel",1,4,NA,7872196,630927,1560382068
"emanuel",1,8,3,7872189,630981,1560382506
"emanuel",1,7,NA,7872201,630990,1560382920
"emanuel",2,7,NA,7872325,630974,1560383302
"emanuel",2,6,NA,7872402,630936,1560383766
"emanuel",1,NA,NA,7872430,630947,1560385024
"emanuel",1,1,NA,7872470,630977,1560385416
"emanuel",1,7,6,7872504,630973,1560385823
"emanuel",2,5,NA,7872606,631010,1560386253
"emanuel",1,7,4,7872643,630988,1560386677
"emanuel",1,NA,4,7872667,630962,1560387921
"emanuel",1,6,NA,7872693,630950,1560388345
"emanuel",1,NA,NA,7872737,630949,1560470548
"emanuel",2,6,6,7872832,630915,1560470968
"emanuel",2,8,NA,7872778,630838,1560471385
"emanuel",1,7,2,7872730,630836,1560471846
"emanuel",1,1,NA,7872732,630836,1560472266
"emanuel",1,5,NA,7872738,630839,1560472655
"emanuel",1,NA,2,7876524,630551,1569797966
"emanuel",1,6,NA,7876535,630571,1569798424
"emanuel",1,NA,NA,7876536,630696,1569800498
"emanuel",1,3,NA,7876543,630691,1569800938
"emanuel",1,1,3,7876515,630712,1569801343
"emanuel",1,3,NA,7876485,630688,1569801757
"emanuel",1,10,2,7876495,630713,1569802204
"emanuel",1,10,NA,7876492,630680,1569802589
"emanuel",1,NA,NA,7876454,630737,1569803836
"emanuel",1,7,2,7876454,630755,1569804258
"emanuel",1,7,NA,7876493,630779,1569804705
"emanuel",1,1,NA,7876474,630775,1569805097
"emanuel",1,2,NA,7876496,630751,1569805564
"emanuel",1,5,NA,7876533,630734,1569805968
"emanuel",2,NA,3,7876518,630644,1569807657
"emanuel",1,NA,NA,7876518,630646,1569808913
"emanuel",2,NA,NA,7876362,630780,1569811005
"emanuel",2,1,3,7876375,630667,1569811444
"emanuel",1,6,3,7876355,630630,1569811819
"emanuel",1,2,NA,7876415,630658,1569812284
"emanuel",1,NA,NA,7876253,630589,1569814365
"emanuel",1,8,2,7876260,630594,1569814804
"emanuel",2,NA,4,7876118,630508,1569816043
"emanuel",1,6,NA,7876074,630503,1569816482
"emanuel",1,NA,NA,7875961,630492,1569817703
"emanuel",1,NA,NA,7875932,630451,1569884820
"emanuel",2,7,NA,7875942,630381,1569885205
"emanuel",1,NA,2,7875946,630330,1569886487
"emanuel",2,10,NA,7875985,630257,1569886881
"emanuel",2,NA,4,7875977,630250,1569889823
"emanuel",2,5,NA,7875901,630186,1569890265
"emanuel",1,4,4,7875898,630157,1569890654
"emanuel",2,6,NA,7875871,630044,1569891079
"emanuel",1,5,NA,7875884,629979,1569891523
"emanuel",1,6,NA,7875882,629959,1569891963
"emanuel",1,1,NA,7875899,629999,1569892355
"emanuel",3,10,6,7875838,629807,1569892769
"emanuel",3,6,NA,7875759,629647,1569893178
"emanuel",2,8,NA,7875667,629676,1569893603
"emanuel",4,6,NA,7875489,629841,1569894063
"emanuel",5,8,NA,7875655,630091,1569894439
"emanuel",2,4,4,7875593,630200,1569894897
"emanuel",1,1,NA,7875593,630186,1569895316
"emanuel",1,6,4,7875583,630141,1569895743
"emanuel",1,10,2,7875579,630201,1569896153
"emanuel",1,NA,NA,7875636,630183,1569897800
"emanuel",1,10,3,7875667,630186,1569898235
"emanuel",1,2,NA,7875640,630229,1569898682
"emanuel",2,1,3,7875663,630163,1569899055
"emanuel",1,1,NA,7875664,630176,1569899481
"emanuel",1,9,NA,7875692,630148,1569899934
"emanuel",1,NA,3,7875757,630387,1569903303
"emanuel",1,NA,NA,7875896,630448,1569904563
"emanuel",1,NA,3,7875959,630497,1569969949
"emanuel",1,4,NA,7875962,630502,1569970382
"emanuel",2,NA,4,7875994,630637,1569971643
"emanuel",1,6,3,7876015,630678,1569972051
"emanuel",1,7,NA,7876054,630687,1569972454
