id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.02 02:10:00,2019.10.02 02:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 02:15:00,2019.10.02 02:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:15:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:20:00,2019.10.02 02:15:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.02 02:22:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:25:00,2019.10.02 02:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:29:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:30:00,2019.10.02 02:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 02:35:00,2019.10.02 02:30:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:36:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:40:00,2019.10.02 02:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:43:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:45:00,2019.10.02 02:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 02:50:00,2019.10.02 02:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:50:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 02:55:00,2019.10.02 02:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 02:57:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:00:00,2019.10.02 02:55:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.02 03:04:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:05:00,2019.10.02 03:00:00,,,,,,,,,,,,,,,,9,No,,1
sara,2019.10.02 03:10:00,2019.10.02 03:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 03:11:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:15:00,2019.10.02 03:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 03:18:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:20:00,2019.10.02 03:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 03:25:00,2019.10.02 03:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 03:25:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:30:00,2019.10.02 03:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 03:32:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:35:00,2019.10.02 03:30:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.02 03:39:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:40:00,2019.10.02 03:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 03:45:00,2019.10.02 03:40:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.02 03:46:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:50:00,2019.10.02 03:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 03:53:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 03:55:00,2019.10.02 03:50:00,,,,,,,,,,,,,,,,2,No,,1
sara,2019.10.02 04:00:00,2019.10.02 03:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:00:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:05:00,2019.10.02 04:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:07:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:10:00,2019.10.02 04:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:14:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:15:00,2019.10.02 04:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 04:20:00,2019.10.02 04:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:21:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:25:00,2019.10.02 04:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:28:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
